date,taiex_close,taiex_drawdown,asset,asset_source
2011-04-01,8705.13,-0.14673991884103443,37.04267883300781,0050 Yahoo adjusted close
2011-04-06,8851.98,-0.13234596459587156,37.8472785949707,0050 Yahoo adjusted close
2011-04-07,8901.72,-0.12747054556860293,37.94011306762695,0050 Yahoo adjusted close
2011-04-08,8894.54,-0.12817431534374935,37.81632614135742,0050 Yahoo adjusted close
2011-04-11,8880.27,-0.1295730332673345,37.81632614135742,0050 Yahoo adjusted close
2011-04-12,8732.59,-0.14404834251435972,37.16645812988281,0050 Yahoo adjusted close
2011-04-13,8780.2,-0.1393817019858462,37.383079528808594,0050 Yahoo adjusted close
2011-04-14,8802.73,-0.13717335476661907,37.35213088989258,0050 Yahoo adjusted close
2011-04-15,8718.12,-0.14546666405285136,36.91888427734375,0050 Yahoo adjusted close
2011-04-18,8714.48,-0.1458234498441514,36.85698699951172,0050 Yahoo adjusted close
2011-04-19,8638.55,-0.1532659622434378,36.640377044677734,0050 Yahoo adjusted close
2011-04-20,8813.28,-0.13613926408029642,37.32118225097656,0050 Yahoo adjusted close
2011-04-21,8957.65,-0.12198839465997535,38.18768310546875,0050 Yahoo adjusted close
2011-04-22,8969.43,-0.12083374174197725,38.12579345703125,0050 Yahoo adjusted close
2011-04-25,8950.75,-0.12266471937425272,38.03294372558594,0050 Yahoo adjusted close
2011-04-26,8948.14,-0.1229205465487837,37.87822341918945,0050 Yahoo adjusted close
2011-04-27,9049.25,-0.11300993903275769,38.46619415283203,0050 Yahoo adjusted close
2011-04-28,9040.77,-0.11384113230479698,38.46619415283203,0050 Yahoo adjusted close
2011-04-29,9007.87,-0.11706592695693085,38.373355865478516,0050 Yahoo adjusted close
2011-05-03,8946.08,-0.1231224637823215,38.46619415283203,0050 Yahoo adjusted close
2011-05-04,8947.35,-0.12299798082766467,38.249576568603516,0050 Yahoo adjusted close
2011-05-05,9018.61,-0.11601321283644705,38.52809524536133,0050 Yahoo adjusted close
2011-05-06,8977.23,-0.12006920076062033,38.3424186706543,0050 Yahoo adjusted close
2011-05-09,9035.48,-0.11435964791907638,38.55904006958008,0050 Yahoo adjusted close
2011-05-10,9023.28,-0.11555546842837816,38.55904006958008,0050 Yahoo adjusted close
2011-05-11,9020.4,-0.11583776048303318,38.40430450439453,0050 Yahoo adjusted close
2011-05-12,9033.68,-0.1145360804532356,38.52809524536133,0050 Yahoo adjusted close
2011-05-13,9006.61,-0.11718942973084234,38.40430450439453,0050 Yahoo adjusted close
2011-05-16,8911.71,-0.12649134500401893,37.94011306762695,0050 Yahoo adjusted close
2011-05-17,8884.09,-0.12919860422261875,37.90916061401367,0050 Yahoo adjusted close
2011-05-18,8944.84,-0.1232440061947424,38.12579345703125,0050 Yahoo adjusted close
2011-05-19,8892.88,-0.12833702534747427,37.78537368774414,0050 Yahoo adjusted close
2011-05-20,8837.03,-0.13381133481013896,37.81632614135742,0050 Yahoo adjusted close
2011-05-23,8747.51,-0.14258591284232813,37.35213088989258,0050 Yahoo adjusted close
2011-05-24,8756.61,-0.14169394836407834,37.41402053833008,0050 Yahoo adjusted close
2011-05-25,8727.09,-0.14458744192429085,37.29023361206055,0050 Yahoo adjusted close
2011-05-26,8788.4,-0.1385779537746762,37.66160583496094,0050 Yahoo adjusted close
2011-05-27,8810.0,-0.13646076336476454,37.506866455078125,0050 Yahoo adjusted close
2011-05-30,8823.68,-0.13511987610515386,37.44498062133789,0050 Yahoo adjusted close
2011-05-31,8988.84,-0.1189312109152928,38.373355865478516,0050 Yahoo adjusted close
2011-06-01,9062.35,-0.11172590225637613,38.5899772644043,0050 Yahoo adjusted close
2011-06-02,8991.36,-0.11868420536746982,38.311458587646484,0050 Yahoo adjusted close
2011-06-03,9046.28,-0.1133010527141205,38.49715042114258,0050 Yahoo adjusted close
2011-06-07,9057.1,-0.11224049714767403,38.49715042114258,0050 Yahoo adjusted close
2011-06-08,9007.53,-0.1170992531022721,38.373355865478516,0050 Yahoo adjusted close
2011-06-09,9000.94,-0.11774519221344415,38.373355865478516,0050 Yahoo adjusted close
2011-06-10,8837.82,-0.1337339005312581,37.47592544555664,0050 Yahoo adjusted close
2011-06-13,8712.95,-0.1459734174981867,36.98078536987305,0050 Yahoo adjusted close
2011-06-14,8829.21,-0.1345778361529868,37.59969711303711,0050 Yahoo adjusted close
2011-06-15,8831.45,-0.13435827566603276,37.44498062133789,0050 Yahoo adjusted close
2011-06-16,8654.43,-0.15170943521985458,36.76415252685547,0050 Yahoo adjusted close
2011-06-17,8636.1,-0.15350610652604346,36.640377044677734,0050 Yahoo adjusted close
2011-06-20,8530.68,-0.16383917194330633,36.26901626586914,0050 Yahoo adjusted close
2011-06-21,8597.62,-0.15727784203407102,36.54752731323242,0050 Yahoo adjusted close
2011-06-22,8621.04,-0.15498225872850946,36.640377044677734,0050 Yahoo adjusted close
2011-06-23,8567.28,-0.16025171041540065,36.29996109008789,0050 Yahoo adjusted close
2011-06-24,8532.83,-0.16362843308306063,36.021453857421875,0050 Yahoo adjusted close
2011-06-27,8500.16,-0.16683068357805186,35.77387619018555,0050 Yahoo adjusted close
2011-06-28,8478.86,-0.16891846856560355,35.6810302734375,0050 Yahoo adjusted close
2011-06-29,8573.38,-0.15965380016074981,36.29996109008789,0050 Yahoo adjusted close
2011-06-30,8652.59,-0.1518897884769952,36.42374038696289,0050 Yahoo adjusted close
2011-07-01,8739.82,-0.14333967183548657,36.94983673095703,0050 Yahoo adjusted close
2011-07-04,8774.72,-0.13991884103428687,37.16645812988281,0050 Yahoo adjusted close
2011-07-05,8784.44,-0.13896610534982656,37.10456085205078,0050 Yahoo adjusted close
2011-07-06,8824.44,-0.13504538236850872,37.506866455078125,0050 Yahoo adjusted close
2011-07-07,8773.42,-0.14004626453117963,37.35213088989258,0050 Yahoo adjusted close
2011-07-08,8749.55,-0.14238595597028103,37.16645812988281,0050 Yahoo adjusted close
2011-07-11,8665.85,-0.1505900688086883,36.91888427734375,0050 Yahoo adjusted close
2011-07-12,8491.01,-0.16772754896002828,36.330909729003906,0050 Yahoo adjusted close
2011-07-13,8488.06,-0.1680167022799005,36.330909729003906,0050 Yahoo adjusted close
2011-07-14,8481.35,-0.1686744035600165,36.45469284057617,0050 Yahoo adjusted close
2011-07-15,8574.91,-0.1595038325067143,36.640377044677734,0050 Yahoo adjusted close
2011-07-18,8538.57,-0.1630658093352415,36.51659393310547,0050 Yahoo adjusted close
2011-07-19,8524.57,-0.16443806237870273,36.45469284057617,0050 Yahoo adjusted close
2011-07-20,8706.17,-0.14663798004352013,37.41402053833008,0050 Yahoo adjusted close
2011-07-21,8717.14,-0.1455627217658938,37.506866455078125,0050 Yahoo adjusted close
2011-07-22,8765.32,-0.14084021093489651,37.75442886352539,0050 Yahoo adjusted close
2011-07-25,8683.51,-0.14885906961243656,37.383079528808594,0050 Yahoo adjusted close
2011-07-26,8794.24,-0.1380055282194037,37.87822341918945,0050 Yahoo adjusted close
2011-07-27,8817.49,-0.13572660798651281,37.9710578918457,0050 Yahoo adjusted close
2011-07-28,8767.2,-0.1406559369547744,37.66160583496094,0050 Yahoo adjusted close
2011-07-29,8644.18,-0.15271412048381727,37.0736198425293,0050 Yahoo adjusted close
2011-08-01,8701.38,-0.14710748662053297,37.35213088989258,0050 Yahoo adjusted close
2011-08-02,8584.72,-0.1585422751955462,36.85698699951172,0050 Yahoo adjusted close
2011-08-03,8456.86,-0.1710748662053283,36.26901626586914,0050 Yahoo adjusted close
2011-08-04,8317.27,-0.18475720922938188,35.80482482910156,0050 Yahoo adjusted close
2011-08-05,7853.13,-0.23025131834310253,33.70046615600586,0050 Yahoo adjusted close
2011-08-08,7552.8,-0.2596890866675815,33.112491607666016,0050 Yahoo adjusted close
2011-08-09,7493.12,-0.2655388053557076,32.80303192138672,0050 Yahoo adjusted close
2011-08-10,7736.32,-0.24170080962929574,33.483848571777344,0050 Yahoo adjusted close
2011-08-11,7719.09,-0.24338966105349835,33.483848571777344,0050 Yahoo adjusted close
2011-08-12,7637.02,-0.25143400443041697,33.14344024658203,0050 Yahoo adjusted close
2011-08-15,7819.39,-0.233558448177844,33.793312072753906,0050 Yahoo adjusted close
2011-08-16,7798.59,-0.23559722412812922,33.63857650756836,0050 Yahoo adjusted close
2011-08-17,7741.76,-0.24116759130383647,33.391014099121094,0050 Yahoo adjusted close
2011-08-18,7614.97,-0.25359530297386845,32.77208709716797,0050 Yahoo adjusted close
2011-08-19,7342.96,-0.28025719942757454,31.627079010009766,0050 Yahoo adjusted close
2011-08-22,7312.59,-0.28323400835114,31.874652862548828,0050 Yahoo adjusted close
2011-08-23,7550.23,-0.2599409931191312,32.988712310791016,0050 Yahoo adjusted close
2011-08-24,7502.93,-0.2645772480445394,32.55546569824219,0050 Yahoo adjusted close
2011-08-25,7410.87,-0.27360079198604226,32.400733947753906,0050 Yahoo adjusted close
2011-08-26,7445.1,-0.2702456332947796,32.833984375,0050 Yahoo adjusted close
2011-08-29,7578.01,-0.25721805100860606,33.29817199707031,0050 Yahoo adjusted close
2011-08-30,7646.19,-0.25053517868694997,33.545745849609375,0050 Yahoo adjusted close
2011-08-31,7741.36,-0.24120679853364968,33.76237106323242,0050 Yahoo adjusted close
2011-09-01,7757.76,-0.2395993021113093,34.13371658325195,0050 Yahoo adjusted close
2011-09-02,7757.06,-0.23966791476348237,34.13371658325195,0050 Yahoo adjusted close
2011-09-05,7551.57,-0.25980964889925706,33.174381256103516,0050 Yahoo adjusted close
2011-09-06,7367.19,-0.2778822214816413,32.52451705932617,0050 Yahoo adjusted close
2011-09-07,7529.01,-0.26202093666072024,33.14344024658203,0050 Yahoo adjusted close
2011-09-08,7548.37,-0.2601233067377625,33.23628616333008,0050 Yahoo adjusted close
2011-09-09,7610.57,-0.2540265825018134,33.51479721069336,0050 Yahoo adjusted close
2011-09-13,7391.37,-0.2755121444394347,32.58641052246094,0050 Yahoo adjusted close
2011-09-14,7228.47,-0.29147928878085116,31.936538696289062,0050 Yahoo adjusted close
2011-09-15,7385.68,-0.2760698672835271,32.7101936340332,0050 Yahoo adjusted close
2011-09-16,7577.4,-0.2572778420340712,33.483848571777344,0050 Yahoo adjusted close
2011-09-19,7480.88,-0.2667385465879909,32.92681884765625,0050 Yahoo adjusted close
2011-09-20,7492.85,-0.26556527023583154,33.05060577392578,0050 Yahoo adjusted close
2011-09-21,7535.88,-0.2613475524886789,33.174381256103516,0050 Yahoo adjusted close
2011-09-22,7305.5,-0.2839289564995786,32.24599838256836,0050 Yahoo adjusted close
2011-09-23,7046.22,-0.3093430828644802,31.162885665893555,0050 Yahoo adjusted close
2011-09-26,6877.12,-0.32591793926800106,30.525386810302734,0050 Yahoo adjusted close
2011-09-27,7089.95,-0.3050567524651546,31.627079010009766,0050 Yahoo adjusted close
2011-09-28,7146.98,-0.2994667816745409,31.658029556274414,0050 Yahoo adjusted close
2011-09-29,7182.61,-0.2959743976789321,31.936538696289062,0050 Yahoo adjusted close
2011-09-30,7225.38,-0.291782164631158,31.967472076416016,0050 Yahoo adjusted close
2011-10-03,7013.97,-0.31250416576816764,31.131933212280273,0050 Yahoo adjusted close
2011-10-04,7047.87,-0.30918135304150096,31.41045379638672,0050 Yahoo adjusted close
2011-10-05,6989.15,-0.31493697437807544,31.100990295410156,0050 Yahoo adjusted close
2011-10-06,7132.0,-0.3009350924310443,31.71992301940918,0050 Yahoo adjusted close
2011-10-07,7211.96,-0.29309756719139013,31.90558433532715,0050 Yahoo adjusted close
2011-10-11,7398.71,-0.2747926917723629,32.80303192138672,0050 Yahoo adjusted close
2011-10-12,7382.35,-0.27639626747172175,32.7101936340332,0050 Yahoo adjusted close
2011-10-13,7428.33,-0.2718893964046971,32.67923355102539,0050 Yahoo adjusted close
2011-10-14,7358.08,-0.27877516614063635,32.462623596191406,0050 Yahoo adjusted close
2011-10-17,7461.12,-0.26867538374076183,32.86492919921875,0050 Yahoo adjusted close
2011-10-18,7359.48,-0.27863794083629034,32.52451705932617,0050 Yahoo adjusted close
2011-10-19,7353.37,-0.2792368312716865,32.400733947753906,0050 Yahoo adjusted close
2011-10-20,7244.32,-0.2899257022995041,32.029380798339844,0050 Yahoo adjusted close
2011-10-21,7254.51,-0.2889268981200134,32.15316390991211,0050 Yahoo adjusted close
2011-10-24,7470.3,-0.26777557781654937,33.174381256103516,0050 Yahoo adjusted close
2011-10-25,7491.21,-0.26572601987806554,33.174381256103516,0050 Yahoo adjusted close
2011-10-26,7535.82,-0.261353433573151,32.276947021484375,0050 Yahoo adjusted close
2011-10-27,7565.21,-0.25847268236262777,32.338836669921875,0050 Yahoo adjusted close
2011-10-28,7616.06,-0.25348846327262753,32.431678771972656,0050 Yahoo adjusted close
2011-10-31,7587.69,-0.25626923604712715,32.30789566040039,0050 Yahoo adjusted close
2011-11-01,7622.01,-0.25290525572915645,32.52451705932617,0050 Yahoo adjusted close
2011-11-02,7598.45,-0.25521456156515265,32.431678771972656,0050 Yahoo adjusted close
2011-11-03,7460.31,-0.2687547783811335,31.84369468688965,0050 Yahoo adjusted close
2011-11-04,7603.23,-0.2547460351688853,32.36978530883789,0050 Yahoo adjusted close
2011-11-07,7621.72,-0.25293368097077107,32.431678771972656,0050 Yahoo adjusted close
2011-11-08,7600.79,-0.2549851992707456,32.276947021484375,0050 Yahoo adjusted close
2011-11-09,7561.86,-0.2588010429123131,32.30789566040039,0050 Yahoo adjusted close
2011-11-10,7308.68,-0.28361725902256374,31.286666870117188,0050 Yahoo adjusted close
2011-11-11,7367.29,-0.27787241967418796,31.503293991088867,0050 Yahoo adjusted close
2011-11-14,7525.65,-0.262350277391151,32.276947021484375,0050 Yahoo adjusted close
2011-11-15,7491.06,-0.2657407225892454,32.09127426147461,0050 Yahoo adjusted close
2011-11-16,7387.52,-0.2758895140263865,31.68896484375,0050 Yahoo adjusted close
2011-11-17,7387.81,-0.2758610887847719,31.781810760498047,0050 Yahoo adjusted close
2011-11-18,7233.78,-0.2909588128050813,31.131933212280273,0050 Yahoo adjusted close
2011-11-21,7042.64,-0.30969398757130817,30.469680786132812,0050 Yahoo adjusted close
2011-11-22,7000.03,-0.313870537727157,30.339710235595703,0050 Yahoo adjusted close
2011-11-23,6806.43,-0.3328468369567349,29.615570068359375,0050 Yahoo adjusted close
2011-11-24,6864.39,-0.32716570935680545,29.621755599975586,0050 Yahoo adjusted close
2011-11-25,6784.52,-0.33499441296975163,29.361806869506836,0050 Yahoo adjusted close
2011-11-28,6898.78,-0.32379486777361755,29.887897491455078,0050 Yahoo adjusted close
2011-11-29,6988.65,-0.3149859834153419,30.154029846191406,0050 Yahoo adjusted close
2011-11-30,6904.12,-0.32327145125561163,29.7579288482666,0050 Yahoo adjusted close
2011-12-01,7178.69,-0.2963586285311012,31.131933212280273,0050 Yahoo adjusted close
2011-12-02,7140.68,-0.3000842955440983,30.834842681884766,0050 Yahoo adjusted close
2011-12-05,7098.08,-0.3042598655192018,30.735815048217773,0050 Yahoo adjusted close
2011-12-06,6956.28,-0.3181588284879733,30.135465621948242,0050 Yahoo adjusted close
2011-12-07,7033.0,-0.3106388818098058,30.451120376586914,0050 Yahoo adjusted close
2011-12-08,6982.9,-0.31554958734390626,30.240686416625977,0050 Yahoo adjusted close
2011-12-09,6893.3,-0.324332006822058,29.856950759887695,0050 Yahoo adjusted close
2011-12-12,6949.04,-0.31886847934759177,30.20354652404785,0050 Yahoo adjusted close
2011-12-13,6896.31,-0.3240369724177138,30.048810958862305,0050 Yahoo adjusted close
2011-12-14,6922.57,-0.3214630177804788,30.073575973510742,0050 Yahoo adjusted close
2011-12-15,6764.59,-0.33694791319519324,29.398948669433594,0050 Yahoo adjusted close
2011-12-16,6785.09,-0.33493854266726786,29.522727966308594,0050 Yahoo adjusted close
2011-12-19,6633.33,-0.3498137656583875,28.928564071655273,0050 Yahoo adjusted close
2011-12-20,6662.64,-0.34694085589382684,29.0894832611084,0050 Yahoo adjusted close
2011-12-21,6966.48,-0.3171590441277372,30.500629425048828,0050 Yahoo adjusted close
2011-12-22,6966.35,-0.3171717864774265,30.426366806030273,0050 Yahoo adjusted close
2011-12-23,7110.73,-0.3030199368763601,30.94626235961914,0050 Yahoo adjusted close
2011-12-26,7092.58,-0.30479896492913294,30.915313720703125,0050 Yahoo adjusted close
2011-12-27,7085.03,-0.30553900139185675,30.85341453552246,0050 Yahoo adjusted close
2011-12-28,7056.67,-0.308318793985611,30.680116653442383,0050 Yahoo adjusted close
2011-12-29,7074.82,-0.30653976593283805,30.704877853393555,0050 Yahoo adjusted close
2011-12-30,7072.08,-0.3068083354570583,30.828664779663086,0050 Yahoo adjusted close
2012-01-02,6952.21,-0.31855776205132236,30.364465713500977,0050 Yahoo adjusted close
2012-01-03,7053.38,-0.30864127345082437,30.760583877563477,0050 Yahoo adjusted close
2012-01-04,7082.97,-0.30574091862539454,30.94626235961914,0050 Yahoo adjusted close
2012-01-05,7130.86,-0.3010468330360119,31.039098739624023,0050 Yahoo adjusted close
2012-01-06,7120.51,-0.3020613201074278,30.94626235961914,0050 Yahoo adjusted close
2012-01-09,7093.04,-0.3047538766148479,30.828664779663086,0050 Yahoo adjusted close
2012-01-10,7178.87,-0.29634098527768526,31.379505157470703,0050 Yahoo adjusted close
2012-01-11,7188.21,-0.2954254964615476,31.348562240600586,0050 Yahoo adjusted close
2012-01-12,7186.58,-0.29558526592303624,31.41045379638672,0050 Yahoo adjusted close
2012-01-13,7181.54,-0.2960792770186823,31.472328186035156,0050 Yahoo adjusted close
2012-01-16,7103.62,-0.3037168453862893,30.977203369140625,0050 Yahoo adjusted close
2012-01-17,7221.08,-0.29220364235164975,31.286666870117188,0050 Yahoo adjusted close
2012-01-18,7233.69,-0.2909676344317893,31.193832397460938,0050 Yahoo adjusted close
2012-01-30,7407.41,-0.2739399345239263,32.06032180786133,0050 Yahoo adjusted close
2012-01-31,7517.08,-0.2631902922898983,32.15316390991211,0050 Yahoo adjusted close
2012-02-01,7549.21,-0.2600409715551548,32.36978530883789,0050 Yahoo adjusted close
2012-02-02,7652.46,-0.24992060535962834,32.74114227294922,0050 Yahoo adjusted close
2012-02-03,7674.99,-0.2477122581404012,32.833984375,0050 Yahoo adjusted close
2012-02-06,7687.98,-0.24643900335221824,32.92681884765625,0050 Yahoo adjusted close
2012-02-07,7707.44,-0.24453157162180716,32.988712310791016,0050 Yahoo adjusted close
2012-02-08,7869.91,-0.22860657505243975,33.70046615600586,0050 Yahoo adjusted close
2012-02-09,7910.78,-0.22460057634627828,33.66953659057617,0050 Yahoo adjusted close
2012-02-10,7862.27,-0.22935543314187135,33.391014099121094,0050 Yahoo adjusted close
2012-02-13,7912.91,-0.22439179784752317,33.545745849609375,0050 Yahoo adjusted close
2012-02-14,7884.08,-0.22721765893630796,33.421958923339844,0050 Yahoo adjusted close
2012-02-15,8005.24,-0.2153417890258964,33.97898864746094,0050 Yahoo adjusted close
2012-02-16,7869.7,-0.2286271588480917,33.576690673828125,0050 Yahoo adjusted close
2012-02-17,7894.36,-0.22621003313010923,33.88615417480469,0050 Yahoo adjusted close
2012-02-20,7954.82,-0.2202838603438475,33.8552131652832,0050 Yahoo adjusted close
2012-02-21,7921.5,-0.22354982258728517,33.73141860961914,0050 Yahoo adjusted close
2012-02-22,8001.68,-0.21569073337123368,33.94805145263672,0050 Yahoo adjusted close
2012-02-23,7937.3,-0.22200113700966462,33.793312072753906,0050 Yahoo adjusted close
2012-02-24,7959.34,-0.2198408186469586,33.88615417480469,0050 Yahoo adjusted close
2012-02-29,8121.44,-0.20395208876516835,34.65980911254883,0050 Yahoo adjusted close
2012-03-01,8118.34,-0.20425594479622045,34.59791564941406,0050 Yahoo adjusted close
2012-03-02,8144.04,-0.20173688028072378,34.4122314453125,0050 Yahoo adjusted close
2012-03-05,8004.74,-0.21539079806316297,33.94805145263672,0050 Yahoo adjusted close
2012-03-06,7937.97,-0.22193546489972749,33.793312072753906,0050 Yahoo adjusted close
2012-03-07,7903.08,-0.22535531552018195,33.66953659057617,0050 Yahoo adjusted close
2012-03-08,7984.56,-0.2173688028072377,33.8552131652832,0050 Yahoo adjusted close
2012-03-09,8016.01,-0.21428613436317656,34.00994873046875,0050 Yahoo adjusted close
2012-03-12,7927.55,-0.22295681323636085,33.63857650756836,0050 Yahoo adjusted close
2012-03-13,8031.51,-0.21276685420791597,34.10277557373047,0050 Yahoo adjusted close
2012-03-14,8125.26,-0.2035776597204525,34.59791564941406,0050 Yahoo adjusted close
2012-03-15,8121.62,-0.20393444551175244,34.44318771362305,0050 Yahoo adjusted close
2012-03-16,8054.94,-0.21047029072160917,34.288455963134766,0050 Yahoo adjusted close
2012-03-19,8043.92,-0.21155044990296212,34.195613861083984,0050 Yahoo adjusted close
2012-03-20,7972.7,-0.21853129717119846,33.94805145263672,0050 Yahoo adjusted close
2012-03-21,7981.94,-0.21762561016251403,33.94805145263672,0050 Yahoo adjusted close
2012-03-22,8059.94,-0.2099802003489445,34.4122314453125,0050 Yahoo adjusted close
2012-03-23,8076.61,-0.2083462390464803,34.319400787353516,0050 Yahoo adjusted close
2012-03-26,7967.62,-0.2190292289898258,33.76237106323242,0050 Yahoo adjusted close
2012-03-27,8029.46,-0.21296779126070853,34.195613861083984,0050 Yahoo adjusted close
2012-03-28,8038.07,-0.21212385563897995,34.319400787353516,0050 Yahoo adjusted close
2012-03-29,7872.66,-0.22833702534747413,33.8552131652832,0050 Yahoo adjusted close
2012-03-30,7933.0,-0.22242261473015634,33.97898864746094,0050 Yahoo adjusted close
2012-04-02,7862.9,-0.2292936817549157,33.8552131652832,0050 Yahoo adjusted close
2012-04-03,7760.85,-0.23929642626100256,33.576690673828125,0050 Yahoo adjusted close
2012-04-05,7639.82,-0.25115955382172483,33.20532989501953,0050 Yahoo adjusted close
2012-04-06,7706.26,-0.244647232949756,33.26722717285156,0050 Yahoo adjusted close
2012-04-09,7600.87,-0.2549773578247829,32.86492919921875,0050 Yahoo adjusted close
2012-04-10,7640.68,-0.25107525827762645,32.86492919921875,0050 Yahoo adjusted close
2012-04-11,7656.67,-0.24950794926584463,32.988712310791016,0050 Yahoo adjusted close
2012-04-12,7662.92,-0.24889533630001381,33.019649505615234,0050 Yahoo adjusted close
2012-04-13,7788.27,-0.23660877065730923,33.391014099121094,0050 Yahoo adjusted close
2012-04-16,7729.86,-0.2423340063907785,33.29817199707031,0050 Yahoo adjusted close
2012-04-17,7585.87,-0.25644762894277706,32.74114227294922,0050 Yahoo adjusted close
2012-04-18,7605.0,-0.2545725431769619,32.80303192138672,0050 Yahoo adjusted close
2012-04-19,7622.69,-0.2528386034384742,32.833984375,0050 Yahoo adjusted close
2012-04-20,7507.15,-0.26416361177001046,32.400733947753906,0050 Yahoo adjusted close
2012-04-23,7481.09,-0.26671796279233895,32.36978530883789,0050 Yahoo adjusted close
2012-04-24,7498.84,-0.2649781419693792,32.431678771972656,0050 Yahoo adjusted close
2012-04-25,7563.18,-0.2586716590539295,32.61735916137695,0050 Yahoo adjusted close
2012-04-26,7521.35,-0.26277175511164264,32.36978530883789,0050 Yahoo adjusted close
2012-04-27,7480.5,-0.2667757934563134,32.30789566040039,0050 Yahoo adjusted close
2012-04-30,7501.72,-0.2646958499147243,32.215049743652344,0050 Yahoo adjusted close
2012-05-02,7676.81,-0.24753386524475118,33.019649505615234,0050 Yahoo adjusted close
2012-05-03,7659.53,-0.24922761757268053,32.86492919921875,0050 Yahoo adjusted close
2012-05-04,7700.95,-0.24516770892552597,32.92681884765625,0050 Yahoo adjusted close
2012-05-07,7538.08,-0.2611319127247065,32.215049743652344,0050 Yahoo adjusted close
2012-05-08,7545.71,-0.2603840348160201,32.215049743652344,0050 Yahoo adjusted close
2012-05-09,7475.71,-0.26724530003332614,31.99842643737793,0050 Yahoo adjusted close
2012-05-10,7484.01,-0.26643175001470276,31.99842643737793,0050 Yahoo adjusted close
2012-05-11,7401.37,-0.27453196369410526,31.658029556274414,0050 Yahoo adjusted close
2012-05-14,7377.18,-0.2769030209170571,31.68896484375,0050 Yahoo adjusted close
2012-05-15,7395.64,-0.27509360726117893,31.68896484375,0050 Yahoo adjusted close
2012-05-16,7234.57,-0.29088137852620033,31.070039749145508,0050 Yahoo adjusted close
2012-05-17,7356.77,-0.27890356981827447,31.441396713256836,0050 Yahoo adjusted close
2012-05-18,7151.19,-0.29905412558075717,30.742015838623047,0050 Yahoo adjusted close
2012-05-21,7192.23,-0.29503146380192513,30.915313720703125,0050 Yahoo adjusted close
2012-05-22,7274.89,-0.28692928976103194,31.193832397460938,0050 Yahoo adjusted close
2012-05-23,7147.75,-0.2993913077571505,30.630613327026367,0050 Yahoo adjusted close
2012-05-24,7124.89,-0.30163200094097353,30.562519073486328,0050 Yahoo adjusted close
2012-05-25,7071.63,-0.30685244359059816,30.33351707458496,0050 Yahoo adjusted close
2012-05-28,7136.0,-0.30054302013291256,30.61823081970215,0050 Yahoo adjusted close
2012-05-29,7342.29,-0.28032287153751156,31.379505157470703,0050 Yahoo adjusted close
2012-05-30,7261.8,-0.28821234635666815,31.008146286010742,0050 Yahoo adjusted close
2012-05-31,7301.5,-0.2843210287977104,31.039098739624023,0050 Yahoo adjusted close
2012-06-01,7106.09,-0.30347474074219294,30.420175552368164,0050 Yahoo adjusted close
2012-06-04,6894.66,-0.32419870224069325,29.51035499572754,0050 Yahoo adjusted close
2012-06-05,7000.45,-0.3138293701358531,29.894081115722656,0050 Yahoo adjusted close
2012-06-06,7056.15,-0.30836976338436817,30.09833335876465,0050 Yahoo adjusted close
2012-06-07,7080.31,-0.30600164670365215,30.16641616821289,0050 Yahoo adjusted close
2012-06-08,6999.65,-0.3139077845954795,29.708406448364258,0050 Yahoo adjusted close
2012-06-11,7120.23,-0.3020887651682971,30.321149826049805,0050 Yahoo adjusted close
2012-06-12,7072.08,-0.3068083354570583,30.085952758789062,0050 Yahoo adjusted close
2012-06-13,7088.83,-0.3051665327086315,30.147844314575195,0050 Yahoo adjusted close
2012-06-14,7075.1,-0.3065123208719688,30.19116973876953,0050 Yahoo adjusted close
2012-06-15,7155.83,-0.2985993217149243,30.574899673461914,0050 Yahoo adjusted close
2012-06-18,7281.5,-0.2862813902883692,31.070039749145508,0050 Yahoo adjusted close
2012-06-19,7273.13,-0.28710180157221,30.890560150146484,0050 Yahoo adjusted close
2012-06-20,7334.63,-0.28107368998843396,31.224773406982422,0050 Yahoo adjusted close
2012-06-21,7279.05,-0.28652153457097496,31.039098739624023,0050 Yahoo adjusted close
2012-06-22,7222.05,-0.29210856481935277,30.673931121826172,0050 Yahoo adjusted close
2012-06-25,7166.38,-0.29756523102860166,30.451120376586914,0050 Yahoo adjusted close
2012-06-26,7137.93,-0.30035384524906394,30.321149826049805,0050 Yahoo adjusted close
2012-06-27,7183.01,-0.29593519044911887,30.605850219726562,0050 Yahoo adjusted close
2012-06-28,7169.61,-0.2972486326478604,30.65536880493164,0050 Yahoo adjusted close
2012-06-29,7296.28,-0.28483268314677235,31.070039749145508,0050 Yahoo adjusted close
2012-07-02,7345.16,-0.280041559663602,31.31761932373047,0050 Yahoo adjusted close
2012-07-03,7418.36,-0.27286663660779054,31.68896484375,0050 Yahoo adjusted close
2012-07-04,7422.59,-0.27245202015251613,31.81275749206543,0050 Yahoo adjusted close
2012-07-05,7387.78,-0.27586402932700793,31.7508602142334,0050 Yahoo adjusted close
2012-07-06,7368.59,-0.2777449961772951,31.565183639526367,0050 Yahoo adjusted close
2012-07-09,7309.96,-0.28349179588716167,31.53423309326172,0050 Yahoo adjusted close
2012-07-10,7251.35,-0.28923663523553744,31.193832397460938,0050 Yahoo adjusted close
2012-07-11,7257.91,-0.2885936366666014,31.286666870117188,0050 Yahoo adjusted close
2012-07-12,7130.93,-0.30103997177079456,30.72964096069336,0050 Yahoo adjusted close
