date,open,high,low,close,source
2001-05-29,5095.26,5095.26,5095.26,5095.26,TWSE FMTQIK
2001-05-30,5057.07,5057.07,5057.07,5057.07,TWSE FMTQIK
2001-05-31,5048.86,5048.86,5048.86,5048.86,TWSE FMTQIK
2001-06-01,5013.96,5013.96,5013.96,5013.96,TWSE FMTQIK
2001-06-04,4985.11,4985.11,4985.11,4985.11,TWSE FMTQIK
2001-06-05,5065.06,5065.06,5065.06,5065.06,TWSE FMTQIK
2001-06-06,5220.44,5220.44,5220.44,5220.44,TWSE FMTQIK
2001-06-07,5153.35,5153.35,5153.35,5153.35,TWSE FMTQIK
2001-06-08,5226.28,5226.28,5226.28,5226.28,TWSE FMTQIK
2001-06-11,5271.3,5271.3,5271.3,5271.3,TWSE FMTQIK
2001-06-12,5266.24,5266.24,5266.24,5266.24,TWSE FMTQIK
2001-06-13,5209.71,5209.71,5209.71,5209.71,TWSE FMTQIK
2001-06-14,5119.19,5119.19,5119.19,5119.19,TWSE FMTQIK
2001-06-15,5158.63,5158.63,5158.63,5158.63,TWSE FMTQIK
2001-06-18,5070.52,5070.52,5070.52,5070.52,TWSE FMTQIK
2001-06-19,5039.98,5039.98,5039.98,5039.98,TWSE FMTQIK
2001-06-20,5029.64,5029.64,5029.64,5029.64,TWSE FMTQIK
2001-06-21,4984.88,4984.88,4984.88,4984.88,TWSE FMTQIK
2001-06-22,4904.34,4904.34,4904.34,4904.34,TWSE FMTQIK
2001-06-26,4785.12,4785.12,4785.12,4785.12,TWSE FMTQIK
2001-06-27,4825.28,4825.28,4825.28,4825.28,TWSE FMTQIK
2001-06-28,4768.55,4768.55,4768.55,4768.55,TWSE FMTQIK
2001-06-29,4883.43,4883.43,4883.43,4883.43,TWSE FMTQIK
2001-07-02,4886.86,4886.86,4886.86,4886.86,TWSE FMTQIK
2001-07-03,4843.82,4843.82,4843.82,4843.82,TWSE FMTQIK
2001-07-04,4739.16,4739.16,4739.16,4739.16,TWSE FMTQIK
2001-07-05,4709.2,4709.2,4709.2,4709.2,TWSE FMTQIK
2001-07-06,4707.01,4707.01,4707.01,4707.01,TWSE FMTQIK
2001-07-09,4657.3,4657.3,4657.3,4657.3,TWSE FMTQIK
2001-07-10,4616.71,4616.71,4616.71,4616.71,TWSE FMTQIK
2001-07-11,4548.29,4548.29,4548.29,4548.29,TWSE FMTQIK
2001-07-12,4633.54,4633.54,4633.54,4633.54,TWSE FMTQIK
2001-07-13,4485.68,4485.68,4485.68,4485.68,TWSE FMTQIK
2001-07-16,4368.69,4368.69,4368.69,4368.69,TWSE FMTQIK
2001-07-17,4371.99,4371.99,4371.99,4371.99,TWSE FMTQIK
2001-07-18,4219.89,4219.89,4219.89,4219.89,TWSE FMTQIK
2001-07-19,4190.78,4190.78,4190.78,4190.78,TWSE FMTQIK
2001-07-20,4220.33,4220.33,4220.33,4220.33,TWSE FMTQIK
2001-07-23,4151.93,4151.93,4151.93,4151.93,TWSE FMTQIK
2001-07-24,4040.77,4040.77,4040.77,4040.77,TWSE FMTQIK
2001-07-25,4136.39,4136.39,4136.39,4136.39,TWSE FMTQIK
2001-07-26,4300.41,4300.41,4300.41,4300.41,TWSE FMTQIK
2001-07-27,4320.59,4320.59,4320.59,4320.59,TWSE FMTQIK
2001-07-31,4352.98,4352.98,4352.98,4352.98,TWSE FMTQIK
2001-08-01,4354.52,4354.52,4354.52,4354.52,TWSE FMTQIK
2001-08-02,4490.19,4490.19,4490.19,4490.19,TWSE FMTQIK
2001-08-03,4530.68,4530.68,4530.68,4530.68,TWSE FMTQIK
2001-08-06,4470.73,4470.73,4470.73,4470.73,TWSE FMTQIK
2001-08-07,4404.0,4404.0,4404.0,4404.0,TWSE FMTQIK
2001-08-08,4514.1,4514.1,4514.1,4514.1,TWSE FMTQIK
2001-08-09,4448.52,4448.52,4448.52,4448.52,TWSE FMTQIK
2001-08-10,4476.91,4476.91,4476.91,4476.91,TWSE FMTQIK
2001-08-13,4520.76,4520.76,4520.76,4520.76,TWSE FMTQIK
2001-08-14,4589.6,4589.6,4589.6,4589.6,TWSE FMTQIK
2001-08-15,4623.11,4623.11,4623.11,4623.11,TWSE FMTQIK
2001-08-16,4687.33,4687.33,4687.33,4687.33,TWSE FMTQIK
2001-08-17,4638.36,4638.36,4638.36,4638.36,TWSE FMTQIK
2001-08-20,4550.36,4550.36,4550.36,4550.36,TWSE FMTQIK
2001-08-21,4562.73,4562.73,4562.73,4562.73,TWSE FMTQIK
2001-08-22,4487.52,4487.52,4487.52,4487.52,TWSE FMTQIK
2001-08-23,4459.76,4459.76,4459.76,4459.76,TWSE FMTQIK
2001-08-24,4310.32,4310.32,4310.32,4310.32,TWSE FMTQIK
2001-08-27,4384.55,4384.55,4384.55,4384.55,TWSE FMTQIK
2001-08-28,4368.38,4368.38,4368.38,4368.38,TWSE FMTQIK
2001-08-29,4508.69,4508.69,4508.69,4508.69,TWSE FMTQIK
2001-08-30,4503.86,4503.86,4503.86,4503.86,TWSE FMTQIK
2001-08-31,4509.44,4509.44,4509.44,4509.44,TWSE FMTQIK
2001-09-03,4454.77,4454.77,4454.77,4454.77,TWSE FMTQIK
2001-09-04,4493.53,4493.53,4493.53,4493.53,TWSE FMTQIK
2001-09-05,4424.91,4424.91,4424.91,4424.91,TWSE FMTQIK
2001-09-06,4338.26,4338.26,4338.26,4338.26,TWSE FMTQIK
2001-09-07,4302.16,4302.16,4302.16,4302.16,TWSE FMTQIK
2001-09-10,4289.1,4289.1,4289.1,4289.1,TWSE FMTQIK
2001-09-11,4176.93,4176.93,4176.93,4176.93,TWSE FMTQIK
2001-09-13,3952.49,3952.49,3952.49,3952.49,TWSE FMTQIK
2001-09-14,3774.62,3774.62,3774.62,3774.62,TWSE FMTQIK
2001-09-19,3781.17,3781.17,3781.17,3781.17,TWSE FMTQIK
2001-09-20,3698.84,3698.84,3698.84,3698.84,TWSE FMTQIK
2001-09-21,3591.85,3591.85,3591.85,3591.85,TWSE FMTQIK
2001-09-24,3533.51,3533.51,3533.51,3533.51,TWSE FMTQIK
2001-09-25,3493.78,3493.78,3493.78,3493.78,TWSE FMTQIK
2001-09-26,3625.53,3625.53,3625.53,3625.53,TWSE FMTQIK
2001-09-27,3567.63,3567.63,3567.63,3567.63,TWSE FMTQIK
2001-09-28,3636.94,3636.94,3636.94,3636.94,TWSE FMTQIK
2001-10-02,3492.12,3492.12,3492.12,3492.12,TWSE FMTQIK
2001-10-03,3446.26,3446.26,3446.26,3446.26,TWSE FMTQIK
2001-10-04,3493.66,3493.66,3493.66,3493.66,TWSE FMTQIK
2001-10-05,3585.46,3585.46,3585.46,3585.46,TWSE FMTQIK
2001-10-08,3520.35,3520.35,3520.35,3520.35,TWSE FMTQIK
2001-10-09,3618.93,3618.93,3618.93,3618.93,TWSE FMTQIK
2001-10-11,3789.93,3789.93,3789.93,3789.93,TWSE FMTQIK
2001-10-12,3801.5,3801.5,3801.5,3801.5,TWSE FMTQIK
2001-10-15,3712.82,3712.82,3712.82,3712.82,TWSE FMTQIK
2001-10-16,3794.86,3794.86,3794.86,3794.86,TWSE FMTQIK
2001-10-17,3817.13,3817.13,3817.13,3817.13,TWSE FMTQIK
2001-10-18,3811.2,3811.2,3811.2,3811.2,TWSE FMTQIK
2001-10-19,3845.62,3845.62,3845.62,3845.62,TWSE FMTQIK
2001-10-22,3900.62,3900.62,3900.62,3900.62,TWSE FMTQIK
2001-10-23,3874.42,3874.42,3874.42,3874.42,TWSE FMTQIK
2001-10-24,3986.67,3986.67,3986.67,3986.67,TWSE FMTQIK
2001-10-25,4012.2,4012.2,4012.2,4012.2,TWSE FMTQIK
2001-10-26,4043.57,4043.57,4043.57,4043.57,TWSE FMTQIK
2001-10-29,4065.1,4065.1,4065.1,4065.1,TWSE FMTQIK
2001-10-30,3915.61,3915.61,3915.61,3915.61,TWSE FMTQIK
2001-10-31,3903.49,3903.49,3903.49,3903.49,TWSE FMTQIK
2001-11-01,3929.69,3929.69,3929.69,3929.69,TWSE FMTQIK
2001-11-02,3998.48,3998.48,3998.48,3998.48,TWSE FMTQIK
2001-11-05,4080.51,4080.51,4080.51,4080.51,TWSE FMTQIK
2001-11-06,4082.92,4082.92,4082.92,4082.92,TWSE FMTQIK
2001-11-07,4158.15,4158.15,4158.15,4158.15,TWSE FMTQIK
2001-11-08,4135.03,4135.03,4135.03,4135.03,TWSE FMTQIK
2001-11-09,4123.78,4123.78,4123.78,4123.78,TWSE FMTQIK
2001-11-12,4172.63,4172.63,4172.63,4172.63,TWSE FMTQIK
2001-11-13,4136.54,4136.54,4136.54,4136.54,TWSE FMTQIK
2001-11-14,4277.7,4277.7,4277.7,4277.7,TWSE FMTQIK
2001-11-15,4403.59,4403.59,4403.59,4403.59,TWSE FMTQIK
2001-11-16,4446.62,4446.62,4446.62,4446.62,TWSE FMTQIK
2001-11-19,4548.63,4548.63,4548.63,4548.63,TWSE FMTQIK
2001-11-20,4455.8,4455.8,4455.8,4455.8,TWSE FMTQIK
2001-11-21,4533.37,4533.37,4533.37,4533.37,TWSE FMTQIK
2001-11-22,4450.02,4450.02,4450.02,4450.02,TWSE FMTQIK
2001-11-23,4519.08,4519.08,4519.08,4519.08,TWSE FMTQIK
2001-11-26,4608.32,4608.32,4608.32,4608.32,TWSE FMTQIK
2001-11-27,4580.33,4580.33,4580.33,4580.33,TWSE FMTQIK
2001-11-28,4447.58,4447.58,4447.58,4447.58,TWSE FMTQIK
2001-11-29,4465.83,4465.83,4465.83,4465.83,TWSE FMTQIK
2001-11-30,4441.12,4441.12,4441.12,4441.12,TWSE FMTQIK
2001-12-03,4646.61,4646.61,4646.61,4646.61,TWSE FMTQIK
2001-12-04,4766.43,4766.43,4766.43,4766.43,TWSE FMTQIK
2001-12-05,4924.56,4924.56,4924.56,4924.56,TWSE FMTQIK
2001-12-06,5208.86,5208.86,5208.86,5208.86,TWSE FMTQIK
2001-12-07,5333.93,5333.93,5333.93,5333.93,TWSE FMTQIK
2001-12-10,5321.28,5321.28,5321.28,5321.28,TWSE FMTQIK
2001-12-11,5273.97,5273.97,5273.97,5273.97,TWSE FMTQIK
2001-12-12,5539.31,5539.31,5539.31,5539.31,TWSE FMTQIK
2001-12-13,5407.54,5407.54,5407.54,5407.54,TWSE FMTQIK
2001-12-14,5486.73,5486.73,5486.73,5486.73,TWSE FMTQIK
2001-12-17,5456.15,5456.15,5456.15,5456.15,TWSE FMTQIK
2001-12-18,5329.19,5329.19,5329.19,5329.19,TWSE FMTQIK
2001-12-19,5221.96,5221.96,5221.96,5221.96,TWSE FMTQIK
2001-12-20,5309.1,5309.1,5309.1,5309.1,TWSE FMTQIK
2001-12-21,5109.24,5109.24,5109.24,5109.24,TWSE FMTQIK
2001-12-24,5164.73,5164.73,5164.73,5164.73,TWSE FMTQIK
2001-12-25,5372.81,5372.81,5372.81,5372.81,TWSE FMTQIK
2001-12-26,5392.43,5392.43,5392.43,5392.43,TWSE FMTQIK
2001-12-27,5332.98,5332.98,5332.98,5332.98,TWSE FMTQIK
2001-12-28,5398.28,5398.28,5398.28,5398.28,TWSE FMTQIK
2001-12-31,5551.24,5551.24,5551.24,5551.24,TWSE FMTQIK
2002-01-02,5600.05,5600.05,5600.05,5600.05,TWSE FMTQIK
2002-01-03,5526.32,5526.32,5526.32,5526.32,TWSE FMTQIK
2002-01-04,5638.53,5638.53,5638.53,5638.53,TWSE FMTQIK
2002-01-07,5834.89,5834.89,5834.89,5834.89,TWSE FMTQIK
2002-01-08,5810.08,5810.08,5810.08,5810.08,TWSE FMTQIK
2002-01-09,5865.54,5865.54,5865.54,5865.54,TWSE FMTQIK
2002-01-10,5871.28,5871.28,5871.28,5871.28,TWSE FMTQIK
2002-01-11,5687.59,5687.59,5687.59,5687.59,TWSE FMTQIK
2002-01-14,5611.86,5611.86,5611.86,5611.86,TWSE FMTQIK
2002-01-15,5592.74,5592.74,5592.74,5592.74,TWSE FMTQIK
2002-01-16,5488.33,5488.33,5488.33,5488.33,TWSE FMTQIK
2002-01-17,5501.13,5501.13,5501.13,5501.13,TWSE FMTQIK
2002-01-18,5522.8,5522.8,5522.8,5522.8,TWSE FMTQIK
2002-01-21,5798.05,5798.05,5798.05,5798.05,TWSE FMTQIK
2002-01-22,5804.1,5804.1,5804.1,5804.1,TWSE FMTQIK
2002-01-23,5769.78,5769.78,5769.78,5769.78,TWSE FMTQIK
2002-01-24,5801.92,5801.92,5801.92,5801.92,TWSE FMTQIK
2002-01-25,5950.64,5950.64,5950.64,5950.64,TWSE FMTQIK
2002-01-28,6007.33,6007.33,6007.33,6007.33,TWSE FMTQIK
2002-01-29,5846.19,5846.19,5846.19,5846.19,TWSE FMTQIK
2002-01-30,5812.67,5812.67,5812.67,5812.67,TWSE FMTQIK
2002-01-31,5872.14,5872.14,5872.14,5872.14,TWSE FMTQIK
2002-02-01,5857.93,5857.93,5857.93,5857.93,TWSE FMTQIK
2002-02-04,5849.85,5849.85,5849.85,5849.85,TWSE FMTQIK
2002-02-05,5844.25,5844.25,5844.25,5844.25,TWSE FMTQIK
2002-02-06,5926.08,5926.08,5926.08,5926.08,TWSE FMTQIK
2002-02-18,5968.61,5968.61,5968.61,5968.61,TWSE FMTQIK
2002-02-19,5861.66,5861.66,5861.66,5861.66,TWSE FMTQIK
2002-02-20,5692.18,5692.18,5692.18,5692.18,TWSE FMTQIK
2002-02-21,5656.1,5656.1,5656.1,5656.1,TWSE FMTQIK
2002-02-22,5609.83,5609.83,5609.83,5609.83,TWSE FMTQIK
2002-02-25,5510.71,5510.71,5510.71,5510.71,TWSE FMTQIK
2002-02-26,5499.79,5499.79,5499.79,5499.79,TWSE FMTQIK
2002-02-27,5696.11,5696.11,5696.11,5696.11,TWSE FMTQIK
2002-03-01,5680.78,5680.78,5680.78,5680.78,TWSE FMTQIK
2002-03-04,5874.48,5874.48,5874.48,5874.48,TWSE FMTQIK
2002-03-05,5957.75,5957.75,5957.75,5957.75,TWSE FMTQIK
2002-03-06,6097.57,6097.57,6097.57,6097.57,TWSE FMTQIK
2002-03-07,6048.15,6048.15,6048.15,6048.15,TWSE FMTQIK
2002-03-08,6011.65,6011.65,6011.65,6011.65,TWSE FMTQIK
2002-03-11,6196.26,6196.26,6196.26,6196.26,TWSE FMTQIK
2002-03-12,6122.54,6122.54,6122.54,6122.54,TWSE FMTQIK
2002-03-13,6088.34,6088.34,6088.34,6088.34,TWSE FMTQIK
2002-03-14,6070.5,6070.5,6070.5,6070.5,TWSE FMTQIK
2002-03-15,5951.45,5951.45,5951.45,5951.45,TWSE FMTQIK
2002-03-18,5972.11,5972.11,5972.11,5972.11,TWSE FMTQIK
2002-03-19,5906.73,5906.73,5906.73,5906.73,TWSE FMTQIK
2002-03-20,6059.06,6059.06,6059.06,6059.06,TWSE FMTQIK
2002-03-21,6046.52,6046.52,6046.52,6046.52,TWSE FMTQIK
2002-03-22,6140.42,6140.42,6140.42,6140.42,TWSE FMTQIK
2002-03-25,6219.17,6219.17,6219.17,6219.17,TWSE FMTQIK
2002-03-26,6242.64,6242.64,6242.64,6242.64,TWSE FMTQIK
2002-03-27,6147.75,6147.75,6147.75,6147.75,TWSE FMTQIK
2002-03-28,6209.92,6209.92,6209.92,6209.92,TWSE FMTQIK
2002-03-29,6167.47,6167.47,6167.47,6167.47,TWSE FMTQIK
2002-04-01,6186.44,6186.44,6186.44,6186.44,TWSE FMTQIK
2002-04-02,6243.46,6243.46,6243.46,6243.46,TWSE FMTQIK
2002-04-03,6294.66,6294.66,6294.66,6294.66,TWSE FMTQIK
2002-04-04,6207.09,6207.09,6207.09,6207.09,TWSE FMTQIK
2002-04-08,6190.83,6190.83,6190.83,6190.83,TWSE FMTQIK
2002-04-09,6069.85,6069.85,6069.85,6069.85,TWSE FMTQIK
2002-04-10,6059.21,6059.21,6059.21,6059.21,TWSE FMTQIK
2002-04-11,6073.76,6073.76,6073.76,6073.76,TWSE FMTQIK
2002-04-12,6182.59,6182.59,6182.59,6182.59,TWSE FMTQIK
2002-04-15,6196.0,6196.0,6196.0,6196.0,TWSE FMTQIK
2002-04-16,6257.73,6257.73,6257.73,6257.73,TWSE FMTQIK
2002-04-17,6390.68,6390.68,6390.68,6390.68,TWSE FMTQIK
2002-04-18,6387.21,6387.21,6387.21,6387.21,TWSE FMTQIK
2002-04-19,6448.12,6448.12,6448.12,6448.12,TWSE FMTQIK
2002-04-22,6462.3,6462.3,6462.3,6462.3,TWSE FMTQIK
2002-04-23,6390.62,6390.62,6390.62,6390.62,TWSE FMTQIK
2002-04-24,6455.39,6455.39,6455.39,6455.39,TWSE FMTQIK
2002-04-25,6355.59,6355.59,6355.59,6355.59,TWSE FMTQIK
2002-04-26,6306.93,6306.93,6306.93,6306.93,TWSE FMTQIK
2002-04-29,6205.09,6205.09,6205.09,6205.09,TWSE FMTQIK
2002-04-30,6065.73,6065.73,6065.73,6065.73,TWSE FMTQIK
2002-05-02,5867.83,5867.83,5867.83,5867.83,TWSE FMTQIK
2002-05-03,5910.32,5910.32,5910.32,5910.32,TWSE FMTQIK
2002-05-06,5642.48,5642.48,5642.48,5642.48,TWSE FMTQIK
2002-05-07,5663.98,5663.98,5663.98,5663.98,TWSE FMTQIK
2002-05-08,5711.53,5711.53,5711.53,5711.53,TWSE FMTQIK
2002-05-09,5739.28,5739.28,5739.28,5739.28,TWSE FMTQIK
2002-05-10,5807.3,5807.3,5807.3,5807.3,TWSE FMTQIK
2002-05-13,5742.66,5742.66,5742.66,5742.66,TWSE FMTQIK
2002-05-14,5755.92,5755.92,5755.92,5755.92,TWSE FMTQIK
2002-05-15,5910.69,5910.69,5910.69,5910.69,TWSE FMTQIK
2002-05-16,5801.47,5801.47,5801.47,5801.47,TWSE FMTQIK
2002-05-17,5789.84,5789.84,5789.84,5789.84,TWSE FMTQIK
2002-05-20,5574.71,5574.71,5574.71,5574.71,TWSE FMTQIK
2002-05-21,5443.18,5443.18,5443.18,5443.18,TWSE FMTQIK
2002-05-22,5541.64,5541.64,5541.64,5541.64,TWSE FMTQIK
2002-05-23,5549.96,5549.96,5549.96,5549.96,TWSE FMTQIK
2002-05-24,5706.4,5706.4,5706.4,5706.4,TWSE FMTQIK
2002-05-27,5729.9,5729.9,5729.9,5729.9,TWSE FMTQIK
2002-05-28,5669.53,5669.53,5669.53,5669.53,TWSE FMTQIK
2002-05-29,5623.23,5623.23,5623.23,5623.23,TWSE FMTQIK
2002-05-30,5736.19,5736.19,5736.19,5736.19,TWSE FMTQIK
2002-05-31,5675.65,5675.65,5675.65,5675.65,TWSE FMTQIK
2002-06-03,5571.08,5571.08,5571.08,5571.08,TWSE FMTQIK
2002-06-04,5527.8,5527.8,5527.8,5527.8,TWSE FMTQIK
2002-06-05,5599.42,5599.42,5599.42,5599.42,TWSE FMTQIK
2002-06-06,5591.02,5591.02,5591.02,5591.02,TWSE FMTQIK
2002-06-07,5433.02,5433.02,5433.02,5433.02,TWSE FMTQIK
2002-06-10,5499.33,5499.33,5499.33,5499.33,TWSE FMTQIK
2002-06-11,5405.42,5405.42,5405.42,5405.42,TWSE FMTQIK
2002-06-12,5399.96,5399.96,5399.96,5399.96,TWSE FMTQIK
2002-06-13,5562.23,5562.23,5562.23,5562.23,TWSE FMTQIK
2002-06-14,5562.12,5562.12,5562.12,5562.12,TWSE FMTQIK
2002-06-17,5537.81,5537.81,5537.81,5537.81,TWSE FMTQIK
2002-06-18,5536.42,5536.42,5536.42,5536.42,TWSE FMTQIK
2002-06-19,5399.5,5399.5,5399.5,5399.5,TWSE FMTQIK
2002-06-20,5445.77,5445.77,5445.77,5445.77,TWSE FMTQIK
2002-06-21,5460.53,5460.53,5460.53,5460.53,TWSE FMTQIK
2002-06-24,5384.89,5384.89,5384.89,5384.89,TWSE FMTQIK
2002-06-25,5316.04,5316.04,5316.04,5316.04,TWSE FMTQIK
2002-06-26,5123.04,5123.04,5123.04,5123.04,TWSE FMTQIK
2002-06-27,5071.76,5071.76,5071.76,5071.76,TWSE FMTQIK
2002-06-28,5153.71,5153.71,5153.71,5153.71,TWSE FMTQIK
2002-07-01,4969.32,4969.32,4969.32,4969.32,TWSE FMTQIK
2002-07-02,4995.08,4995.08,4995.08,4995.08,TWSE FMTQIK
2002-07-03,5047.82,5047.82,5047.82,5047.82,TWSE FMTQIK
2002-07-04,5130.8,5130.8,5130.8,5130.8,TWSE FMTQIK
2002-07-05,5255.23,5255.23,5255.23,5255.23,TWSE FMTQIK
2002-07-08,5377.86,5377.86,5377.86,5377.86,TWSE FMTQIK
2002-07-09,5388.52,5388.52,5388.52,5388.52,TWSE FMTQIK
2002-07-10,5262.01,5262.01,5262.01,5262.01,TWSE FMTQIK
2002-07-11,5202.59,5202.59,5202.59,5202.59,TWSE FMTQIK
2002-07-12,5416.5,5416.5,5416.5,5416.5,TWSE FMTQIK
2002-07-15,5393.01,5393.01,5393.01,5393.01,TWSE FMTQIK
2002-07-16,5318.01,5318.01,5318.01,5318.01,TWSE FMTQIK
2002-07-17,5250.82,5250.82,5250.82,5250.82,TWSE FMTQIK
2002-07-18,5242.11,5242.11,5242.11,5242.11,TWSE FMTQIK
2002-07-19,5161.92,5161.92,5161.92,5161.92,TWSE FMTQIK
2002-07-22,5043.5,5043.5,5043.5,5043.5,TWSE FMTQIK
2002-07-23,5159.23,5159.23,5159.23,5159.23,TWSE FMTQIK
2002-07-24,5039.48,5039.48,5039.48,5039.48,TWSE FMTQIK
2002-07-25,5045.07,5045.07,5045.07,5045.07,TWSE FMTQIK
2002-07-26,4855.34,4855.34,4855.34,4855.34,TWSE FMTQIK
2002-07-29,4858.44,4858.44,4858.44,4858.44,TWSE FMTQIK
2002-07-30,5005.04,5005.04,5005.04,5005.04,TWSE FMTQIK
2002-07-31,4940.38,4940.38,4940.38,4940.38,TWSE FMTQIK
2002-08-01,4916.59,4916.59,4916.59,4916.59,TWSE FMTQIK
2002-08-02,4920.89,4920.89,4920.89,4920.89,TWSE FMTQIK
2002-08-05,4636.67,4636.67,4636.67,4636.67,TWSE FMTQIK
2002-08-06,4572.35,4572.35,4572.35,4572.35,TWSE FMTQIK
2002-08-07,4720.73,4720.73,4720.73,4720.73,TWSE FMTQIK
2002-08-08,4700.23,4700.23,4700.23,4700.23,TWSE FMTQIK
2002-08-09,4851.44,4851.44,4851.44,4851.44,TWSE FMTQIK
2002-08-12,4852.07,4852.07,4852.07,4852.07,TWSE FMTQIK
2002-08-13,4817.93,4817.93,4817.93,4817.93,TWSE FMTQIK
2002-08-14,4887.43,4887.43,4887.43,4887.43,TWSE FMTQIK
2002-08-15,4931.47,4931.47,4931.47,4931.47,TWSE FMTQIK
2002-08-16,4919.02,4919.02,4919.02,4919.02,TWSE FMTQIK
2002-08-19,4888.0,4888.0,4888.0,4888.0,TWSE FMTQIK
2002-08-20,4919.26,4919.26,4919.26,4919.26,TWSE FMTQIK
2002-08-21,4887.79,4887.79,4887.79,4887.79,TWSE FMTQIK
2002-08-22,4956.49,4956.49,4956.49,4956.49,TWSE FMTQIK
2002-08-23,4968.85,4968.85,4968.85,4968.85,TWSE FMTQIK
2002-08-26,4935.92,4935.92,4935.92,4935.92,TWSE FMTQIK
2002-08-27,4878.85,4878.85,4878.85,4878.85,TWSE FMTQIK
2002-08-28,4789.63,4789.63,4789.63,4789.63,TWSE FMTQIK
2002-08-29,4800.63,4800.63,4800.63,4800.63,TWSE FMTQIK
2002-08-30,4764.94,4764.94,4764.94,4764.94,TWSE FMTQIK
2002-09-02,4644.58,4644.58,4644.58,4644.58,TWSE FMTQIK
2002-09-03,4588.06,4588.06,4588.06,4588.06,TWSE FMTQIK
2002-09-04,4534.15,4534.15,4534.15,4534.15,TWSE FMTQIK
2002-09-05,4459.37,4459.37,4459.37,4459.37,TWSE FMTQIK
2002-09-09,4533.27,4533.27,4533.27,4533.27,TWSE FMTQIK
2002-09-10,4668.01,4668.01,4668.01,4668.01,TWSE FMTQIK
2002-09-11,4660.53,4660.53,4660.53,4660.53,TWSE FMTQIK
2002-09-12,4647.37,4647.37,4647.37,4647.37,TWSE FMTQIK
2002-09-13,4580.17,4580.17,4580.17,4580.17,TWSE FMTQIK
2002-09-16,4457.16,4457.16,4457.16,4457.16,TWSE FMTQIK
2002-09-17,4633.86,4633.86,4633.86,4633.86,TWSE FMTQIK
2002-09-18,4482.65,4482.65,4482.65,4482.65,TWSE FMTQIK
2002-09-19,4491.31,4491.31,4491.31,4491.31,TWSE FMTQIK
2002-09-20,4429.25,4429.25,4429.25,4429.25,TWSE FMTQIK
2002-09-23,4328.4,4328.4,4328.4,4328.4,TWSE FMTQIK
2002-09-24,4286.94,4286.94,4286.94,4286.94,TWSE FMTQIK
2002-09-25,4185.95,4185.95,4185.95,4185.95,TWSE FMTQIK
2002-09-26,4222.22,4222.22,4222.22,4222.22,TWSE FMTQIK
2002-09-27,4208.8,4208.8,4208.8,4208.8,TWSE FMTQIK
2002-09-30,4191.81,4191.81,4191.81,4191.81,TWSE FMTQIK
2002-10-01,4162.77,4162.77,4162.77,4162.77,TWSE FMTQIK
2002-10-02,4171.76,4171.76,4171.76,4171.76,TWSE FMTQIK
2002-10-03,4075.98,4075.98,4075.98,4075.98,TWSE FMTQIK
2002-10-04,4067.79,4067.79,4067.79,4067.79,TWSE FMTQIK
2002-10-07,3924.04,3924.04,3924.04,3924.04,TWSE FMTQIK
2002-10-08,3964.28,3964.28,3964.28,3964.28,TWSE FMTQIK
2002-10-09,3947.61,3947.61,3947.61,3947.61,TWSE FMTQIK
2002-10-11,3850.04,3850.04,3850.04,3850.04,TWSE FMTQIK
2002-10-14,3910.98,3910.98,3910.98,3910.98,TWSE FMTQIK
2002-10-15,4131.47,4131.47,4131.47,4131.47,TWSE FMTQIK
2002-10-16,4223.32,4223.32,4223.32,4223.32,TWSE FMTQIK
2002-10-17,4280.81,4280.81,4280.81,4280.81,TWSE FMTQIK
2002-10-18,4458.17,4458.17,4458.17,4458.17,TWSE FMTQIK
2002-10-21,4463.52,4463.52,4463.52,4463.52,TWSE FMTQIK
2002-10-22,4386.46,4386.46,4386.46,4386.46,TWSE FMTQIK
2002-10-23,4589.88,4589.88,4589.88,4589.88,TWSE FMTQIK
2002-10-24,4574.8,4574.8,4574.8,4574.8,TWSE FMTQIK
2002-10-25,4564.06,4564.06,4564.06,4564.06,TWSE FMTQIK
2002-10-28,4601.37,4601.37,4601.37,4601.37,TWSE FMTQIK
2002-10-29,4554.13,4554.13,4554.13,4554.13,TWSE FMTQIK
2002-10-30,4498.73,4498.73,4498.73,4498.73,TWSE FMTQIK
2002-10-31,4579.14,4579.14,4579.14,4579.14,TWSE FMTQIK
2002-11-01,4500.55,4500.55,4500.55,4500.55,TWSE FMTQIK
2002-11-04,4583.68,4583.68,4583.68,4583.68,TWSE FMTQIK
2002-11-05,4566.1,4566.1,4566.1,4566.1,TWSE FMTQIK
2002-11-06,4725.34,4725.34,4725.34,4725.34,TWSE FMTQIK
2002-11-07,4757.98,4757.98,4757.98,4757.98,TWSE FMTQIK
2002-11-08,4811.01,4811.01,4811.01,4811.01,TWSE FMTQIK
2002-11-11,4664.65,4664.65,4664.65,4664.65,TWSE FMTQIK
2002-11-12,4676.47,4676.47,4676.47,4676.47,TWSE FMTQIK
2002-11-13,4671.77,4671.77,4671.77,4671.77,TWSE FMTQIK
2002-11-14,4665.56,4665.56,4665.56,4665.56,TWSE FMTQIK
2002-11-15,4813.53,4813.53,4813.53,4813.53,TWSE FMTQIK
2002-11-18,4790.61,4790.61,4790.61,4790.61,TWSE FMTQIK
2002-11-19,4726.5,4726.5,4726.5,4726.5,TWSE FMTQIK
2002-11-20,4653.5,4653.5,4653.5,4653.5,TWSE FMTQIK
2002-11-21,4579.45,4579.45,4579.45,4579.45,TWSE FMTQIK
